Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
TARDOC,TM.00,Thoraxorgane: Chirurgische Therapie,TM.00.0020,+ Vor- und Nachbereitungszeit bei Endoskopien (ausser ERCP und Endosonografie),"Vorbereitung:_x000D_
_x000D_
- Lagerung des Patienten_x000D_
- Anlegen Gefässzugang_x000D_
_x000D_
Nachbereitung:_x000D_
_x000D_
- Entfernung Gefässzugang_x000D_
- Säuberung des Patienten",56.28,9999 Alle,–
TARDOC,VA.00,Gastroskopie,VA.00.0010,Gastroskopie,"Endoskopie von Oesophagus, Magen und Duodenum. Bei Status nach Magenresektion inkl. proximales Jejunum.",113.76,"0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
9929 FA Gastroskopie (SGG)",–
TARDOC,VA.00,Gastroskopie,VA.00.0020,"+ Zusatzleistungen bei Gastroskopie, pro 1 Min.","Durch zusätzliche Eingriffe (z.B. Ligaturen, Mukosafärbung), Stenose oder Durchleuchtung bedingte Verlängerung der Untersuchungszeit, sofern diese nicht in der Definition der Hauptleistung abgebildet sind.",6.8,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
9929 FA Gastroskopie (SGG)_x000D_
0502 Gastroenterologie",–
TARDOC,VA.00,Gastroskopie,VA.00.0030,+ %-Zuschlag bei technisch aufwändigen gastroenterologischen Leistungen bei Kindern bis 16 Jahren,Zuschlag von 51% auf IPL (doppeltes Personal).,0,9999 Alle,–
TARDOC,VA.00,Gastroskopie,VA.00.0040,Gastroskopie mit Biopsien,Beinhaltet Biopsien und Abstriche.,147.77,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie_x000D_
9929 FA Gastroskopie (SGG)",–
TARDOC,VA.00,Gastroskopie,VA.00.0050,Gastroskopie mit Blutstillung,"Beinhaltet die gängigen Formen der Stillung von Varizen- und nicht-Varizenblutungen: thermisch, mechanisch, Ligaturen, Injektionstherapie und deren Kombination. _x000D_
_x000D_
Aufwändige, kombinierte oder komplexe Prozeduren sowie Komplikationen können bei längerer Untersuchungsdauer mit der Position (VA.00.0060) bgebildet werden._x000D_
",249.79,"9929 FA Gastroskopie (SGG)_x000D_
0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung",–
TARDOC,VA.00,Gastroskopie,VA.00.0060,"+ Zusatzleistungen bei Gastroskopie mit Blutstillung oder Intervention, pro 1 Min.","Durch Zusatzleistungen bedingte Verlängerung der Untersuchungszeit, sofern diese nicht in der Definition der Hauptleistung abgebildet sind:_x000D_
_x000D_
- Sofern nicht durch duale Blutstillung therapiert oder Kombination mehrerer Blutstillungsmassnahmen_x000D_
- zusätzliche Eingriffe wie Stenose, Resektion oder Durchleuchtung",6.8,"9929 FA Gastroskopie (SGG)_x000D_
0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung",–
TARDOC,VA.00,Gastroskopie,VA.00.0070,Gastroskopie mit Intervention,"Als Interventionen gelten Dilatation, Bougierung, Ablation, Einlage von Drainage- oder Ernährungssonden, PEG/PEJ-Anlage, Stenteinlage, Fremdkörperentfernung (inkl. PEG-Entfernung) und Polypektomie._x000D_
_x000D_
Aufwändige, kombinierte oder komplexe Prozeduren (z.B. EMR/ESD/POEM/BARRX) sowie Komplikationen können bei längerer Untersuchungsdauer mit der Position (VA.00.0060) abgebildet werden.",283.8,"9929 FA Gastroskopie (SGG)_x000D_
0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0010,Koloskopie ,Endoskopie des Kolons bis zum Coecum und/oder terminalen Ileum.,204.05,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0020,"+ Zusatzleistung bei Koloskopie, pro 1 Min.","Durch Zusatzleistungen bedingte Verlängerung der Untersuchungszeit, sofern diese nicht in der Definition der Hauptleistung oder den verwendeten Zusatzleistungen abgebildet sind (z.B. Mukosafärbung, Quadrantenbiopsien, Koagulation nach unvollständiger Polypektomie,  Blutungsstillung oder Clipping nach Abtragung von Polypen <1cm, mehrfache endoskopische Bergung von Polypenfragmenten, Koagulation von Angiodysplasien, Instrumentenwechsel bei Stenose, Dilatation bei einfacher Stenose, Neuinstallation Durchleuchtung im Verlauf der Untersuchung).",6.8,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0030,+ Polypektomie klein,"Entfernung eines Polypen < 1 cm, inkl. einfache Bergung._x000D_
_x000D_
Der Zuschlag gilt pro Polyp._x000D_
",27.21,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0040,+ Polypektomie gross,"Entfernung eines Polypen > 1 cm, inkl. einfache Bergung, einfache Blutungsstillung oder prophylaktisches Clipping._x000D_
_x000D_
Der Zuschlag gilt pro Polyp._x000D_
_x000D_
",81.62,"0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0050,+ Submucöse Injektion,"Unterspritzen vor Polypektomie, Unterspritzen vor Koagulation, Tuschemarkierung.

_x000D_
_x000D_
Der Zuschlag gilt pro Polyp/Läsion._x000D_
",27.21,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0060,+ Biopsie-Entnahme,Entnahme von Biopsien oder Abstrichen. Schleimhautfärbungen oder aufwändige Quadrantenbiopsien sollen mit der Position (VA.10.0020) abgebildet werden.,54.41,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0070,Koloskopie mit Intervention,"Dilatation, Stent- oder Sondeneinlage, Anlage von perkutanen Sonden (PES, PEC), Fremdkörperentfernung, Blutungsstillung._x000D_
_x000D_
Aufwändige, kombinierte oder komplexe Prozeduren müssen mit der Position (VA.10.0080) verrechnet werden.",351.82,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0080,"+ Zusatzleistungen bei Koloskopie mit Blutstillung oder Interventionen, pro 1 Min.","Durch Zusatzleistungen bedingte Verlängerung der Untersuchungszeit, sofern diese nicht in der Definition der Hauptleistung abgebildet sind (z.B. endoskopische Mukosaresektion oder submuköse Dissektion von Läsionen). Durch Kombination mehrerer Massnahmen (Dilatation, Stent- oder Sondeneinlage, Fremdkörperentfernung und Blutungsstillung oder die Kombination mehrerer Blutungsstillungsmassnahmen), Schnellschnitt oder Instrumentenwechsel bedingte Verlängerung der Untersuchungszeit.",6.8,"0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0090,Sigmoidoskopie,Flexible Endoskopie von Rektum und/oder Sigma. Beinhaltet die Entnahme von Biopsien oder Abstrichen.,145.42,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0100,"+ Zusatzleistungen bei Sigmoidoskopie, pro 1 Min.","Durch Zusatzleistungen bedingte Verlängerung der Untersuchungszeit, sofern diese nicht in der Definition der Hauptleistung oder den verwendeten Zusatzleistungen abgebildet sind (z.B. Koagulation nach unvollständiger Polypektomie,  Blutungsstillung oder Clipping nach Abtragung von Polypen < 1 cm, Koagulation von Angiodysplasien)",6.8,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0110,"Sigmoidoskopie, flexibel, mit Blutstillung","Thermal, mechanisch, Injektionstherapie und deren Kombination._x000D_
_x000D_
Aufwändige Prozeduren und zusätzliche Massnahmen müssen mit der Position (VA.10.0120) abgebildet werden.",249.79,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0120,"+ Zusatzleistungen bei Sigmoidoskopie mit Blutstillung oder mit Interventionen, pro 1 Min.","Durch Zusatzleistungen bedingte Verlängerung der Untersuchungszeit, sofern diese nicht in der Definition der Hauptleistung abgebildet sind (z.B. endoskopische Mukosaresektion oder submuköse Dissektion von Läsionen, Blutungsstillung). Durch Kombination mehrerer Massnahmen (Dilatation, Stent- oder Sondeneinlage, Ablation, Fremdkörperentfernung) oder Schnellschnitt bedingte Verlängerung der Untersuchungszeit.",6.8,"0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0130,Sigmoidoskopie mit Intervention,"Dilatation, Stent- oder Sondeneinlage, Ablation, Inzision, Fremdkörperentfernung.  _x000D_
_x000D_
Aufwändige, kombinierte oder komplexe Prozeduren müssen mit der Position (VA.10.0120) abgebildet werden.",283.8,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0140,Rektoskopie,Starre Endoskopie des Enddarmes. Ohne Sedation. Inkl. Schleimhautanästhesie.,75.06,9999 Alle,–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0150,+ Zusatzleistungen bei Rektoskopie pro 1 Min.,"Durch zusätzliche Massnahmen (z.B. High Resolution Anoskopie, Mukosafärbung, Sedation) bedingte Verlängerung der Untersuchungszeit.",6.8,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
1900 Kinderchirurgie_x000D_
0502 Gastroenterologie",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0160,Anoskopie,Untersuchung des Analkanales. Ohne Sedation. Inkl. Schleimhautanästhesie.,51.06,9999 Alle,–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0170,"+ Zusatzleistungen bei Anoskopie, pro 1 Min.","Durch  zusätzliche Massnahmen (z.B. High Resolution Anoskopie, Mukosafärbung, Sedation, Blutstillung, Abstriche und Biopsien, Injektion) bedingte Verlängerung der Untersuchungszeit.",3.75,"0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
1900 Kinderchirurgie",–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0180,Anoskopie mit Hämorrhoidentherapie,"Ohne Sedation oder Lokalanästhesie. Inkl. Schleimhautanästhesie._x000D_
_x000D_
Starre Anoskopie mit Therapie von bis zu 3 innerenHämorrhoiden mit Gummiband, Infrarot oder Injektionstherapie.",80.1,9999 Alle,–
TARDOC,VA.10,Endoskopie unterer Intestinaltrakt,VA.10.0190,"Seltene ambulante Leistung in der gastroenterologischen Endoskopie, pro 1 Min.","Gilt für folgende selten durchgeführte ambulante Leistungen: _x000D_
_x000D_
1. PEG-Button-Wechsel ohne Endoskopie_x000D_
2. Legen einer Duodenalsonde durch den Facharzt_x000D_
3. \+ Pankreasfunktions-Test beim Legen der Duodenalsonde durch den Facharzt_x000D_
4. Legen einer Dünndarmsonde durch den Facharzt_x000D_
5. Dünndarmbiopsie(n) mittels Kapsel_x000D_
6. Bougierung des Oesophagus, ohne bildgebende Techniken_x000D_
7. Dilatation einer Stenose/Striktur des Oesophagus_x000D_
8. Legen einer Sonde zur Tamponade bei Oesophagusvarizen/Magenfundusvarizen",6.8,"0502 Gastroenterologie_x000D_
0200 Chirurgie_x000D_
1000 Oto-Rhino-Laryngologie_x000D_
1900 Kinderchirurgie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung",–
TARDOC,VA.15,Gastrointestinale Funktionsdiagnostik,VA.15.0010,Oesophageale Manometrie,\-,341.01,9999 Alle,–
TARDOC,VA.15,Gastrointestinale Funktionsdiagnostik,VA.15.0020,+ Vor- und Nachbereitungszeit der Funktionsdiagnostik Gastroenterologie,"Vorbereitung:_x000D_
_x000D_
- Lagerung des Patienten_x000D_
- Anlegen Gefässzugang_x000D_
_x000D_
Nachbereitung:_x000D_
_x000D_
- Entfernung Gefässzugang_x000D_
- Säuberung des Patienten_x000D_
_x000D_

Gilt für Oesophageale Manometrie, Oesophageale 24-Stunden-pH-Metrie, Kombinierte 24h-Impendanz- und pH-metrie 90 Min, anorektale Manometrie, Biofeedback-Training und ambulant seltene Leistung in der Funktionsdiagnostik Gastroenterologie._x000D_
",46.14,9999 Alle,–
TARDOC,VA.15,Gastrointestinale Funktionsdiagnostik,VA.15.0030,Oesophageale 24-Stunden-pH-Metrie,"Ohne Patienteninstruktion, ohne Anbringen der Installation am Patienten.",227.34,9999 Alle,–
TARDOC,VA.15,Gastrointestinale Funktionsdiagnostik,VA.15.0040,Kombinierte 24h-Impendanz- und pH-Metrie,"Ohne Patienteninstruktion, ohne Anbringen der Installation am Patienten.",511.51,9999 Alle,–
TARDOC,VA.15,Gastrointestinale Funktionsdiagnostik,VA.15.0050,Anorektale Manometrie,\-,227.34,9999 Alle,–
TARDOC,VA.15,Gastrointestinale Funktionsdiagnostik,VA.15.0060,EMG bei anorektaler Manometrie,\-,142.09,"0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung",–
TARDOC,VA.15,Gastrointestinale Funktionsdiagnostik,VA.15.0070,"Biofeedback-Training der analen Sphinkterfunktion, pro 1 Min.",Bei Inkontinenz und anderen Defäkationsstörungen. Gilt zur Instruktion der Patienten oder Therapie.,5.68,9999 Alle,–
TARDOC,VA.15,Gastrointestinale Funktionsdiagnostik,VA.15.0080,"Seltene ambulante Leistung in der Funktionsdiagnostik Gastroenterologie, pro 1 Min.","Gilt für folgende selten durchgeführte ambulante Leistung:_x000D_
_x000D_
1. Messung der elektromyografischen Aktivität des rektalen Schliessmuskels",5.68,"0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung",–
TARDOC,VA.20,Enteroskopie,VA.20.0010,Push Enteroskopie ,"Zugang oral, anal, durch Stoma oder intraoperativ, mit Koloskop oder Enteroskop, ohne zusätzliches Endoskopie-Device. Beinhaltet Biopsien.",204.05,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie",0200 Chirurgie
TARDOC,VA.20,Enteroskopie,VA.20.0020,"+ Zusatzleistungen bei Push Enteroskopie, pro 1 Min.","Durch  zusätzliche Eingriffe (z.B. Polypektomie, Blutungsstillung), Stenose oder Durchleuchtung  bedingte Verlängerung der Untersuchungszeit, sofern diese nicht in der Definition der Hauptleistung abgebildet sind.",6.8,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie",–
TARDOC,VA.20,Enteroskopie,VA.20.0030,Device-assistierte Enteroskopie ,"Zugang oral, anal oder durch Stoma. Overtube- oder Ballonassistiert._x000D_
_x000D_
Gilt auch für ERCP bei veränderter Anatomie, wobei das ERCP bei Erreichen der Gallenwege separat verrechnet werden soll._x000D_
_x000D_
Beinhaltet Biopsien.",623.88,"0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung",0200 Chirurgie
TARDOC,VA.20,Enteroskopie,VA.20.0040,"+ Zusatzleistungen bei Device-assistierter Enteroskopie, pro 1 Min.","Durch  zusätzliche Eingriffe (z.B. Polypektomie, Blutungsstillung), Stenose oder Durchleuchtung bedingte Verlängerung der Untersuchungszeit, sofern diese nicht in der Definition der Hauptleistung abgebildet sind.",6.8,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie",–
TARDOC,VA.20,Enteroskopie,VA.20.0050,Kapselendoskopie ,"Kapselendoskopie von Oesophagus, Magen und Dünndarm._x000D_
_x000D_
Die Leistung beinhaltet die ärztlich angeleitete Einnahme, das Monitoring der Bilddaten während der Laufzeit und die Analyse der Daten nach Ausscheiden.",342.48,"0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung",–
TARDOC,VA.25,Endosonographie,VA.25.0010,Flexible obere/untere Endosonografie,"Endoskopische Untersuchung von Oesophagus, Magen, Dünndarm oder Dickdarm mit radialer oder linearer Sonde mit fokussierter Darstellung der Organe.",371.6,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie",–
TARDOC,VA.25,Endosonographie,VA.25.0020,+ Vor- und Nachbereitungszeit bei Endosonografie,"Vorbereitung:_x000D_
_x000D_
- Lagerung des Patienten_x000D_
- Anlegen Gefässzugang_x000D_
_x000D_
Nachbereitung:_x000D_
_x000D_
- Entfernung Gefässzugang_x000D_
- Säuberung des Patienten",68.22,"0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung",–
TARDOC,VA.25,Endosonographie,VA.25.0030,Flexible obere/untere Endosonografie mit Punktion,"Endoskopische Untersuchung mit radialer oder linearer Sonde mit fokussierter Darstellung der Organe.
_x000D_
_x000D_
Inkl. Gewebsentnahme (Zytologie/Biopsie)._x000D_
_x000D_

Bei Schnellbefund im Raum (ROSE) ist eine Assistenz mit Pathologie-Befundung separat zu verrechnen (JM.25.0140)._x000D_
_x000D_
",526.07,"0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung",–
TARDOC,VA.25,Endosonographie,VA.25.0040,Flexible obere/untere Endosonografie mit Intervention,"Endoskopische Untersuchung mit radialer oder linearer Sonde mit fokussierter Darstellung der Organe._x000D_
_x000D_
Drainage Pseudozyste transgastrisch, transduodenal, Drainage von Abszessen, Cholezystitiden, EACP oder Flüssigkeitskollektionen, EUS-gesteuerte Neurolysen, Tumortherapie mit Injektion, Histoacryl- oder Coiltherapie von Varizen, Fiducial-Applikationen.",715.79,"9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0502 Gastroenterologie",–
TARDOC,VA.30,Facharzttätigkeiten ohne Endoskopie,VA.30.0030,"Aszitespunktion/Peritoneale Abszesspunktion, diagnostisch, jede Methode",Inkl. auf die Punktion fokussierte Sonografie und Lokalanästhesie.,56.24,9999 Alle,–
TARDOC,VA.30,Facharzttätigkeiten ohne Endoskopie,VA.30.0040,+ Vor- und Nachbereitungszeit bei Aszitespunktion,"Vorbereitung:_x000D_
_x000D_
- Lagerung des Patienten_x000D_
- Anlegen Gefässzugang_x000D_
_x000D_
Nachbereitung:_x000D_
_x000D_
- Entfernung Gefässzugang_x000D_
- Säuberung des Patienten",26.93,9999 Alle,–
TARDOC,VA.30,Facharzttätigkeiten ohne Endoskopie,VA.30.0050,"Aszitespunktion/Peritoneale Abszesspunktion, therapeutisch, jede Methode","Inkl. auf die Punktion fokussierte Sonografie und Lokalanästhesie._x000D_
_x000D_
Bei Abszessdrainagen mit Dilatation des Stichkanales wird (VA.30.0060) verrechnet.",118.28,9999 Alle,–
TARDOC,VA.30,Facharzttätigkeiten ohne Endoskopie,VA.30.0060,"+ Zusatzleistungen bei Aszitespunktion/Peritoneale Abszesspunktion, therapeutisch, pro 1 Min.",Abszessdrainagen abdominal oder hepatisch  mit Drahteinlage (Seldingertechnik) und Dilatation  Stichkanal.,6.8,9999 Alle,–
TARDOC,VA.30,Facharzttätigkeiten ohne Endoskopie,VA.30.0070,Elastographie der Leber,"Mit separater Apparatur Sonografie-basiert (Fibroscan) oder spezieller Elastographie-Software in High-End-Sonogeräten. _x000D_
_x000D_
Beinhaltet nicht die Sonografieuntersuchung der Organe selbst.",37.49,9999 Alle,–
TARDOC,VA.30,Facharzttätigkeiten ohne Endoskopie,VA.30.0080,Einlage permanente Aszitesdrainage in der Bauchwand,"Tunnelierte Drainage inkl. Sedation, fokussierte Sonografie, Naht in einem kleinen Operationsraum mit Überwachung.",272.06,9999 Alle,–
TARDOC,VA.30,Facharzttätigkeiten ohne Endoskopie,VA.30.0090,+ Vor- und Nachbereitungszeit bei Einlage permanente Aszites Drainage in der Bauchwand,"Vorbereitung:_x000D_
_x000D_
- Lagerung des Patienten_x000D_
- Anlegen Gefässzugang_x000D_
_x000D_
Nachbereitung:_x000D_
_x000D_
- Entfernung Gefässzugang_x000D_
- Säuberung des Patienten",56.28,9999 Alle,–
TARDOC,VA.30,Facharzttätigkeiten ohne Endoskopie,VA.30.0100,Legen eines Darmrohrs ohne Endoskopie,\-,18.75,"0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung",9999 Alle
TARDOC,VC.25,Dickdarm,VC.25.0010,"Diagnostik bei Morbus Hirschsprung und neuronaler Darmdysplasie, Saugbiopsie",Die Vor- und Nachbereitung ist mittels (TM.00.0020) zu erfassen.,313.11,"0502 Gastroenterologie_x000D_
9972 SP Pädiatrische Gastroenterologie, Hepatologie und Ernährung_x000D_
0200 Chirurgie_x000D_
1100 Kinder- und Jugendmedizin",–
TARDOC,VC.35,"Anus, Perineum",VC.35.0100,Behandlung einer Analfissur durch Exzision/Inzision,Inkl. allf. Naht.,72.24,"1900 Kinderchirurgie_x000D_
0400 Gynäkologie und Geburtshilfe_x000D_
0200 Chirurgie",–
TARDOC,VC.35,"Anus, Perineum",VC.35.0110,+ Vor- und Nachbereitung Sparte UBR Chirurgie und Kinderchirurgie,"Gilt für ärztliche und nichtärztliche Vor- und Nachbereitung im Zusammenhang mit den Eingriffen in der Sparte UBR Chirurgie und Kinderchirurgie im Kapitel [VC]._x000D_
_x000D_
Inkl. allf. Lokalanästhesie jeglicher Art.",63.86,"2000 Plastische, Rekonstruktive und Ästhetische Chirurgie_x000D_
0800 Ophthalmologie_x000D_
2900 Herz- und thorakale Gefässchirurgie_x000D_
0900 Orthopädische Chirurgie und Traumotologie des Bewegungsapparates_x000D_
0810 SP Ophthalmochirurgie_x000D_
1005 SP Hals- und Gesichtschirurgie_x000D_
1800 Urologie_x000D_
0200 Chirurgie_x000D_
0011 Handchirurgie_x000D_
0400 Gynäkologie und Geburtshilfe_x000D_
0300 Dermatologie und Venerologie_x000D_
1900 Kinderchirurgie_x000D_
0600 Neurochirurgie_x000D_
2100 Mund-, Kiefer- und Gesichtschirurgie_x000D_
1000 Oto-Rhino-Laryngologie",9999 Alle
